name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Geobacter	28231	genus	4227210	1	0	0.0
Ornithobacterium rhinotracheale	28251	species	2398521	16	0	0.0
Clavibacter michiganensis	28447	species	3302478	1	0	0.0
Burkholderia pseudomallei	28450	species	7728704	29	3	0.0
Leptospira alstonii	28452	species	4591888	15	9	0.0
Euryarchaeota	28890	phylum	2883543	3	0	0.0
Salmonella enterica	28901	species	6680536	33	14	0.0
Mycoplasma bovis	28903	species	972935	5	4	0.0
Sclerotiniaceae	28983	family	42630066	6	0	0.0
Kluyveromyces lactis	28985	species	10689156	141	68	0.0
Bacillus thuringiensis serovar galleriae	29338	leaf	6742233	9	1	0.0
Clostridium argentinense	29341	species	4803058	77	51	0.0
[Clostridium] cellulosi	29343	species	2229578	23	18	0.0
Cellulosilyticum lentocellum	29360	species	4714237	1	0	0.0
Staphylococcus cohnii	29382	species	2625703	15	10	0.0
Staphylococcus saprophyticus	29385	species	2577899	33	2	0.0
Staphylococcus capitis	29388	species	2503265	1	0	0.0
Lactobacillus delbrueckii subsp. lactis	29397	subspecies	4236117	9	1	0.0
Microlunatus phosphovorus	29405	species	5683123	1	0	0.0
Synechococcus sp. WH 8103	29410	species	2429688	3	0	0.0
Acinetobacter haemolyticus	29430	species	3538838	5	3	0.0
Moraxella ovis	29433	species	2306095	6	0	0.0
Rhizobium etli	29449	species	6923371	2	0	0.0
Brucella suis	29461	species	6085890	1	0	0.0
Veillonella parvula	29466	species	2132142	6	3	0.0
Pectobacterium atrosepticum	29471	species	5064019	16	1	0.0
Yersinia rohdei	29485	species	4372253	15	9	0.0
Yersinia ruckeri	29486	species	7304941	11	2	0.0
Borreliella afzelii	29518	species	1151622	7	2	0.0
Borreliella garinii	29519	species	933029	23	5	0.0
Pelobacter acetylenicus	29542	species	3206049	11	7	0.0
Epsilonproteobacteria	29547	class	1970228	1	0	0.0
Mycoplasma canadense	29554	species	693241	18	11	0.0
Mycoplasma canis	29555	species	897443	22	1	0.0
Mycoplasma gallinaceum	29556	species	845307	12	10	0.0
Bifidobacteriaceae	31953	family	2290088	1	0	0.0
Propionibacteriaceae	31957	family	2829393	3	0	0.0
Amycolatopsis orientalis	31958	species	8982090	14	7	0.0
Clavibacter michiganensis subsp. sepedonicus	31964	subspecies	3403786	6	3	0.0
Mollicutes	31969	class	1032418	7	0	0.0
Rhodobacteraceae	31989	family	4417673	5	0	0.0
Achromobacter denitrificans	32002	species	6226215	7	2	0.0
Burkholderia	32008	genus	7695944	17	7	0.0
Campylobacter fetus subsp. venerealis	32020	subspecies	1930368	3	0	0.0
Campylobacter jejuni subsp. jejuni	32022	subspecies	25552916	12	0	0.0
Helicobacter hepaticus	32025	species	1799146	1	0	0.0
Xanthomonadaceae	32033	family	9752554	4	0	0.0
Synechococcus sp. PCC 7002	32049	species	3409935	5	2	0.0
Synechococcus sp. WH 7803	32051	species	2366980	2	1	0.0
Cutibacterium avidum	33010	species	2526138	6	1	0.0
Clavibacter michiganensis subsp. insidiosus	33014	subspecies	3408062	4	2	0.0
Parvimonas micra	33033	species	1627009	25	15	0.0
Sphingopyxis macrogoltabida	33050	species	16800329	26	7	0.0
Sphingopyxis terrae	33052	species	3983415	1	0	0.0
Eremothecium gossypii	33169	species	9138233	11	0	0.0
Botrytis	33196	genus	42630066	6	0	0.0
Metazoa	33208	kingdom	0	1	0	0.0
Microbacterium	33882	genus	3982034	2	0	0.0
Rathayibacter tritici	33888	species	3354681	1	0	0.0
Mycobacterium africanum	33894	species	4389314	2	0	0.0
Streptomyces avermitilis	33903	species	9119895	1	0	0.0
Bifidobacterium thermophilum	33905	species	2291643	1	0	0.0
Amycolatopsis mediterranei	33910	species	13655759	4	0	0.0
Geobacillus thermodenitrificans	33940	species	3608012	14	9	0.0
Geobacillus thermoleovorans	33941	species	3596620	6	2	0.0
Lactobacillaceae	33958	family	2530361	1	0	0.0
Lactobacillus johnsonii	33959	species	1907846	10	5	0.0
Leuconostoc mesenteroides subsp. dextranicum	33966	subspecies	1854727	2	1	0.0
Leuconostoc mesenteroides subsp. mesenteroides	33967	subspecies	4110668	8	0	0.0
Melissococcus plutonius	33970	species	2059558	1	0	0.0
Rickettsia amblyommatis	33989	species	1480884	8	0	0.0
Rickettsia rhipicephali	33992	species	1305467	14	1	0.0
Candidatus Liberibacter africanus	34020	species	1192232	1	0	0.0
Candidatus Liberibacter asiaticus	34021	species	1228806	2	0	0.0
Moraxella osloensis	34062	species	2649137	6	6	0.0
Variovorax	34072	genus	6817856	3	0	0.0
Variovorax paradoxus	34073	species	6817856	2	0	0.0
Riemerella anatipestifer	34085	species	2563329	28	5	0.0
Streptobacillus moniliformis	34105	species	1673280	1	0	0.0
Geobacter sulfurreducens	35554	species	3764200	1	0	0.0
Acholeplasma oculi	35623	species	1587120	14	8	0.0
Citrobacter amalonaticus	35703	species	5875351	8	1	0.0
Chaetomiaceae	35718	family	37828236	7	0	0.0
Thielavia terrestris	35720	species	36912256	9	0	0.0
Haloferax gibbonsii	35746	species	3918454	5	3	0.0
Corynebacterium kutscheri	35755	species	2354065	4	3	0.0
Rickettsia slovaca	35794	species	1275404	1	0	0.0
Rhodovulum sulfidophilum	35806	species	4347929	17	4	0.0
Bordetella holmesii	35814	species	3698615	8	0	0.0
Clostridium saccharoperbutylacetonicum	36745	species	6666445	103	22	0.0
Microbacterium aurum	36805	species	3424892	6	2	0.0
Mycobacterium abscessus	36809	species	7033472	14	11	0.0
Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	36870	leaf	703004	12	10	0.0
Paraburkholderia xenovorans	36873	species	19434089	3	0	0.0
Nocardia farcinica	37329	species	6292344	12	7	0.0
Nocardia seriolae	37332	species	8304518	10	4	0.0
Helicobacter bilis	37372	species	2620399	20	14	0.0
Marichromatium purpuratum	37487	species	3779112	1	0	0.0
Candidatus Phytoplasma mali	37692	species	601943	3	3	0.0
Rhodococcus opacus	37919	species	9001985	6	4	0.0
Sinomonas atrocyanea	37927	species	4492204	8	6	0.0
Methanosarcina siciliae	38027	species	5128854	2	0	0.0
Streptomyces pristinaespiralis	38300	species	8532592	5	3	0.0
Bartonella henselae	38323	species	1931047	13	0	0.0
Ureaplasma parvum serovar 3	38504	leaf	727289	17	14	0.0
Mesorhizobium ciceri	39645	species	6785241	5	1	0.0
Dialister pneumosintes	39950	species	1274073	9	8	0.0
Erythrobacter litoralis	39960	species	3052398	5	2	0.0
Streptococcus equi subsp. zooepidemicus	40041	subspecies	2149868	4	0	0.0
Acinetobacter junii	40215	species	3378307	8	4	0.0
Stenotrophomonas	40323	genus	4684682	1	0	0.0
Stenotrophomonas maltophilia	40324	species	4684682	33	4	0.0
Mycoplasma mycoides subsp. capri	40477	subspecies	1085764	14	0	0.0
Mycoplasma capricolum subsp. capripneumoniae	40480	subspecies	4067899	1	1	0.0
Botrytis cinerea	40559	species	42630066	9	0	0.0
Actinosynnema mirum	40567	species	8248144	2	0	0.0
Xenorhabdus bovienii	40576	species	4225498	18	11	0.0
Mammalia	40674	class	0	21	0	0.0
Thioploca ingrica	40754	species	4810005	12	8	0.0
Brevundimonas	41275	genus	3445263	2	0	0.0
Rhodospirillaceae	41295	family	4587671	4	0	0.0
Sphingomonadaceae	41297	family	3745097	6	0	0.0
Cyanothece sp. PCC 8801	41431	species	4787694	11	2	0.0
Salmonella enterica subsp. arizonae serovar 62:z4,z23:-	41514	leaf	4600800	8	3	0.0
Burkholderia plantarii	41899	species	8081051	10	0	0.0
Streptomyces sampsonii	42239	species	7070328	19	12	0.0
Nitrospira moscoviensis	42253	species	4589485	11	8	0.0
Rubrobacter radiotolerans	42256	species	3267233	3	3	0.0
Candida dubliniensis	42374	species	14618422	2	0	0.0
Halobacteroides halobius	42422	species	2649255	1	0	0.0
Marinovum algicola	42444	species	5252390	1	0	0.0
Sulfolobus islandicus	43080	species	2647110	11	4	0.0
Ictidomys tridecemlineatus	43179	species	2478393770	23014	15032	0.0
Pseudomonas alcaligenes	43263	species	4406305	4	2	0.0
Pseudoalteromonas luteoviolacea	43657	species	18666577	31	1	0.0
Pseudoalteromonas rubra	43658	species	5913780	8	7	0.0
Rothia mucilaginosa	43675	species	2264603	1	0	0.0
Metallosphaera sedula	43687	species	2191517	3	2	0.0
Cyanothece	43988	genus	0	1	0	0.0
Cyanothece sp. ATCC 51142	43989	species	5460377	41	32	0.0
Paenibacillus	44249	genus	6539652	2	0	0.0
Paenibacillus durus	44251	species	5575484	16	12	0.0
Bradyrhizobium oligotrophicum	44255	species	8264165	2	0	0.0
Leptospira interrogans serovar Copenhageni	44275	leaf	4630574	14	0	0.0
Pasteurella multocida subsp. multocida	44283	subspecies	2463037	2	0	0.0
Mycobacterium avium subsp. avium	44454	subspecies	5011264	3	0	0.0
Nitrosomonas communis	44574	species	4067838	2	1	0.0
Nitrosomonas ureae	44577	species	3307820	9	7	0.0
Desulfovibrio fairfieldensis	44742	species	3699310	79	57	0.0
Capnocytophaga haemolytica	45243	species	2688484	14	9	0.0
Psychrobacter urativorans	45610	species	2931580	7	4	0.0
Vibrio scophthalmi	45658	species	9728927	22	13	0.0
Staphylococcus aureus subsp. aureus	46170	subspecies	75316859	16	4	0.0
Anabaena sp. 90	46234	species	5305675	24	17	0.0
Oenococcus	46254	genus	1780517	1	0	0.0
Thermosipho melanesiensis	46541	species	1915238	12	0	0.0
Hydrogenophaga	47420	genus	0	1	0	0.0
Borrelia miyamotoi	47466	species	937966	7	0	0.0
Lactobacillus rhamnosus	47715	species	3576576	17	12	0.0
Streptomyces lydicus	47763	species	16444536	21	6	0.0
Pseudomonas azotoformans	47878	species	13440913	14	2	0.0
Pseudomonas corrugata	47879	species	6124363	11	8	0.0
Pseudomonas oryzihabitans	47885	species	4834356	9	5	0.0
Serratia fonticola	47917	species	12326310	12	6	0.0
Mycoplasma pullorum	48003	species	1007172	12	8	0.0
Microbulbifer	48073	genus	0	1	0	0.0
Acinetobacter pittii	48296	species	3862530	34	5	0.0
Verrucomicrobiales	48461	order	2664102	1	0	0.0
Xanthomonas fragariae	48664	species	8565300	4	0	0.0
Ralstonia	48736	genus	5975826	2	0	0.0
Novosphingobium aromaticivorans	48935	species	4233314	2	0	0.0
Sporisorium scitamineum	49012	species	20067589	148	71	0.0
Candidatus Arthromitus	49082	genus	1603201	1	0	0.0
Candidatus Arthromitus sp. SFB-mouse	49118	species	1603201	3	0	0.0
Rubrobacter xylanophilus	49319	species	3225748	1	0	0.0
Flavobacteriaceae	49546	family	3418156	6	0	0.0
Pediococcus damnosus	51663	species	11570178	26	5	0.0
Aerococcus urinaeequi	51665	species	4067667	9	7	0.0
Tetragenococcus halophilus	51669	species	2562720	13	4	0.0
Prevotella dentalis	52227	species	3350206	1	0	0.0
Lactobacillus gallinarum	52242	species	2374782	9	1	0.0
Brachyspira pilosicoli	52584	species	2635825	1	0	0.0
Actinomyces meyeri	52773	species	2049088	3	1	0.0
Enterococcus durans	53345	species	6143683	33	0	0.0
Pseudomonas citronellolis	53408	species	14631203	26	4	0.0
Nocardiopsis alba	53437	species	5848211	1	0	0.0
Lactobacillus lindneri	53444	species	2842174	24	0	0.0
Pseudomonas amygdali pv. lachrymans	53707	leaf	6009235	6	5	0.0
Thermococcus peptonophilus	53952	species	1896106	3	2	0.0
Thermococcus chitonophagus	54262	species	1969648	4	4	0.0
Raoultella ornithinolytica	54291	species	5398151	42	7	0.0
Chroococcidiopsis thermalis	54299	species	6689401	1	0	0.0
Streptomyces venezuelae	54571	species	26469547	32	17	0.0
Salmonella bongori	54736	species	4542714	2	0	0.0
Sciuridae	55153	family	0	4	0	0.0
Malassezia	55193	genus	7786082	3	0	0.0
Vibrio anguillarum	55601	species	4084966	18	5	0.0
Thermococcus barophilus	55802	species	2064237	5	0	0.0
Oscillatoria acuminata PCC 6304	56110	leaf	7804270	17	14	0.0
Xanthomonas sacchari	56458	species	5006106	9	5	0.0
Xanthomonas vesicatoria	56460	species	5349905	7	2	0.0
Rhizobium gallicum	56730	species	7311190	12	4	0.0
Syntrophus aciditrophicus SB	56780	leaf	3179300	12	10	0.0
Thermus brockianus	56956	species	2388273	7	5	0.0
Sulfurospirillum	57665	genus	2755507	1	0	0.0
Citrobacter braakii	57706	species	5244065	14	9	0.0
Salmonella enterica subsp. enterica serovar Weltevreden	57743	leaf	20446954	152	0	0.0
Burkholderia thailandensis	57975	species	6739614	10	1	0.0
Colwellia sp. MT41	58049	species	4337945	13	7	0.0
Salmonella enterica subsp. diarizonae	59204	subspecies	14518198	9	0	0.0
Fibrobacter succinogenes subsp. succinogenes S85	59374	leaf	7685639	56	0	0.0
Actinotignum schaalii	59505	species	2159306	5	4	0.0
Chryseobacterium	59732	genus	0	1	0	0.0
Candidatus Phytoplasma australiense	59748	species	959779	14	1	0.0
Paenibacillus peoriae	59893	species	6219815	16	2	0.0
Prochlorococcus marinus subsp. pastoris str. CCMP1986	59919	leaf	1657990	17	7	0.0
Prochlorococcus marinus str. NATL2A	59920	leaf	1842899	9	4	0.0
Prochlorococcus marinus str. MIT 9303	59922	leaf	2682675	1	0	0.0
Shewanella sp. MR-4	60480	species	4706287	3	1	0.0
Shewanella sp. MR-7	60481	species	4799109	6	2	0.0
Lactobacillus paraplantarum	60520	species	3139729	6	1	0.0
Burkholderia pyrrocinia	60550	species	7961346	2	0	0.0
Burkholderia vietnamiensis	60552	species	7660783	20	2	0.0
Phaeobacter gallaeciensis	60890	species	4540155	4	1	0.0
Sanguibacter keddieii	60920	species	4253413	1	0	0.0
Shewanella woodyi	60961	species	5935403	1	0	0.0
Staphylococcus succinus	61015	species	2745675	21	12	0.0
Dehalococcoides mccartyi	61435	species	1412881	19	2	0.0
Paenibacillus mucilaginosus	61624	species	8740689	1	0	0.0
Acholeplasma brassicae	61635	species	1877792	7	5	0.0
Enterobacter asburiae	61645	species	4787018	11	2	0.0
Lelliottia amnigena	61646	species	4616371	3	1	0.0
Pluralibacter gergoviae	61647	species	5489680	14	7	0.0
Kluyvera intermedia	61648	species	6166452	6	6	0.0
Serratia rubidaea	61652	species	4922834	10	6	0.0
Azoarcus sp. BH72	62928	species	4376040	8	1	0.0
Acinetobacter sp. ADP1	62977	species	3598621	11	10	0.0
Zobellia galactanivorans	63186	species	5521712	13	10	0.0
Sodalis glossinidius	63612	species	4292502	1	0	0.0
Nostoc punctiforme PCC 73102	63737	leaf	9059191	14	8	0.0
Halobacterium salinarum NRC-1	64091	leaf	2571010	2	0	0.0
Desulfurobacterium thermolithotrophum	64160	species	1541968	1	0	0.0
Borreliella	64895	genus	1162446	3	2	0.0
Corynebacterium ulcerans	65058	species	2534616	10	5	0.0
Halothece sp. PCC 7418	65093	species	4179170	7	3	0.0
Cyanothece sp. PCC 7424	65393	species	6554169	69	48	0.0
Wolbachia sp. wRi	66084	species	1445873	10	2	0.0
Bacillus clausii KSM-K16	66692	leaf	4303871	9	6	0.0
Propionibacterium freudenreichii subsp. freudenreichii	66712	subspecies	2649166	6	0	0.0
Thermodesulfobacteria	67799	class	1906882	1	0	0.0
Citrobacter werkmanii	67827	species	5142338	7	4	0.0
Streptomyces griseochromogenes	68214	species	10764674	10	8	0.0
Streptomyces pactum	68249	species	16731053	13	8	0.0
Mesorhizobium	68287	genus	7011064	1	0	0.0
Streptomyces albulus	68570	species	9784577	10	0	0.0
Cupriavidus basilensis	68895	species	8421483	6	5	0.0
Thermococcus kodakarensis KOD1	69014	leaf	2088737	4	3	0.0
Dickeya paradisiaca	69223	species	4679450	1	0	0.0
Phyllobacteriaceae	69277	family	7011064	2	0	0.0
Pseudomonas sp. VLB120	69328	species	5966222	3	1	0.0
Curtobacterium pusillum	69373	species	4541048	7	4	0.0
Caulobacter henricii	69395	species	3957288	8	4	0.0
Desulfuromonadales	69541	order	4166387	1	0	0.0
Staphylococcus condimenti	70255	species	5360562	41	2	0.0
Pyrococcus horikoshii OT3	70601	leaf	1738505	6	2	0.0
Pseudomonas plecoglossicida	70775	species	6233254	8	2	0.0
Kocuria palustris	71999	species	2854447	9	6	0.0
Pseudomonadales	72274	order	5756824	5	0	0.0
Klebsiella pneumoniae subsp. pneumoniae	72407	subspecies	76960750	9	4	0.0
Staphylococcus capitis subsp. capitis	72758	subspecies	2503265	22	11	0.0
Tessaracoccus	72763	genus	0	1	0	0.0
Thermaerobacter	73918	genus	2844696	1	0	0.0
Prochlorococcus marinus str. MIT 9312	74546	leaf	1709204	24	15	0.0
Prochlorococcus marinus str. MIT 9313	74547	leaf	2410873	2	2	0.0
Frankiaceae	74712	family	7497934	2	0	0.0
Paraburkholderia caribensis	75105	species	9482704	24	9	0.0
Streptomyces autolyticus	75293	species	10184660	12	5	0.0
Thiomonas intermedia K12	75379	leaf	3462095	5	4	0.0
Oxalobacteraceae	75682	family	4572514	2	0	0.0
Rhodocyclaceae	75787	family	4209496	4	0	0.0
Thermocrinis ruber	75906	species	1521037	4	3	0.0
Mannheimia haemolytica	75985	species	2625450	15	5	0.0
Aromatoleum aromaticum EbN1	76114	leaf	4727255	7	6	0.0
Prevotella enoeca	76123	species	2861432	106	78	0.0
Campylobacter hominis	76517	species	1714951	1	0	0.0
Roseateles depolymerans	76731	species	5681722	6	4	0.0
Pseudomonas monteilii	76759	species	5972603	7	2	0.0
Pseudomonas veronii	76761	species	6852809	2	0	0.0
Malassezia sympodialis	76777	species	7786082	56	2	0.0
Myroides	76831	genus	0	1	0	0.0
Myroides odoratimimus	76832	species	4457748	32	9	0.0
Solibacillus silvestris	76853	species	3984229	18	13	0.0
Fusobacterium nucleatum subsp. nucleatum	76856	subspecies	2290405	17	2	0.0
Fusobacterium nucleatum subsp. polymorphum	76857	subspecies	5077430	92	27	0.0
Fusobacterium nucleatum subsp. animalis	76859	subspecies	4860157	62	15	0.0
Streptococcus constellatus	76860	species	1954077	5	0	0.0
Pseudomonas putida GB-1	76869	leaf	6078430	3	0	0.0
Helicobacter typhlonius	76936	species	1920832	4	1	0.0
Wolbachia endosymbiont of Drosophila simulans	77038	species	1288696	1	0	0.0
Xanthobacter autotrophicus Py2	78245	leaf	5625098	16	10	0.0
Pectobacterium carotovorum subsp. odoriferum	78398	subspecies	4933575	3	2	0.0
Thermothelomyces thermophila	78579	species	38744216	2	0	0.0
Denitrobacterium detoxificans	79604	species	2446250	20	16	0.0
Bacillus clausii	79880	species	4303871	6	3	0.0
Bacillus gibsonii	79881	species	4100094	4	0	0.0
Methanothermobacter marburgensis str. Marburg	79929	leaf	1639135	1	1	0.0
Burkholderiales	80840	order	6445975	16	0	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	1	0	0.0
Aliivibrio wodanis	80852	species	4635126	9	4	0.0
Moritella viscosa	80854	species	5093989	21	14	0.0
Comamonadaceae	80864	family	5402391	6	0	0.0
Delftia acidovorans	80866	species	6767514	11	0	0.0
Acidovorax avenae	80867	species	5482170	1	0	0.0
Rhodoferax antarcticus	81479	species	4055436	8	5	0.0
Rhizobiaceae	82115	family	5762634	2	0	0.0
Cupriavidus gilardii	82541	species	5578743	1	0	0.0
Pseudanabaena sp. PCC 7367	82654	species	4885680	24	13	0.0
Obesumbacterium	82982	genus	0	1	0	0.0
Obesumbacterium proteus	82983	species	5011796	13	7	0.0
Pragia fontium	82985	species	4094629	9	8	0.0
Serratia plymuthica	82996	species	5447150	20	5	0.0
Mycobacterium immunogenum	83262	species	11178626	9	0	0.0
Aminobacter aminovorans	83263	species	6890726	9	7	0.0
Escherichia coli O157:H7	83334	leaf	72554262	2	0	0.0
gamma proteobacterium HdN1	83406	species	4587455	6	4	0.0
Chlamydia psittaci	83554	species	1247799	3	3	0.0
Chlamydia pneumoniae	83558	species	1233133	2	2	0.0
Chlamydia suis	83559	species	1083283	5	1	0.0
Chlamydia muridarum	83560	species	1074826	4	4	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	7	3	0.0
Leclercia adecarboxylata	83655	species	4803917	8	7	0.0
Nocardiopsaceae	83676	family	5344590	2	0	0.0
Lactobacillus delbrueckii subsp. delbrueckii	83684	subspecies	1910506	1	0	0.0
Methanoculleus bourgensis	83986	species	2789774	5	0	0.0
Clostridium aceticum	84022	species	4207037	30	19	0.0
Clostridium autoethanogenum	84023	species	8704651	3	0	0.0
[Clostridium] saccharolyticum	84030	species	4662871	1	0	0.0
Slackia heliotrinireducens	84110	species	3165038	1	0	0.0
Eggerthella lenta	84112	species	3632260	3	0	0.0
Microbacterium chocolatum	84292	species	3168630	4	3	0.0
Brachyspira intermedia	84377	species	3308048	1	0	0.0
Lysobacter antibioticus	84531	species	11681564	23	9	0.0
Sodalis	84565	genus	4402821	2	0	0.0
Synechococcus sp. WH 8102	84588	species	2434428	3	0	0.0
Coriobacteriia	84998	class	2427001	2	0	0.0
Bifidobacteriales	85004	order	2290088	1	0	0.0
Micrococcales	85006	order	3367176	9	0	0.0
Corynebacteriales	85007	order	4657277	10	0	0.0
Micromonosporales	85008	order	7146176	1	0	0.0
Propionibacteriales	85009	order	3144263	3	0	0.0
Streptomycetales	85011	order	9456257	3	0	0.0
Streptosporangiales	85012	order	6408461	3	0	0.0
Nocardioidaceae	85015	family	5978097	2	0	0.0
Promicromonosporaceae	85017	family	3655364	1	0	0.0
Intrasporangiaceae	85021	family	4024382	1	0	0.0
Microbacteriaceae	85023	family	3220625	3	0	0.0
Nocardiaceae	85025	family	7245218	1	0	0.0
Halorhodospira	85108	genus	2678452	1	0	0.0
Thauera sp. MZ1T	85643	species	4574586	21	12	0.0
Achromobacter xylosoxidans	85698	species	6724596	60	13	0.0
Bartonella tribocorum	85701	species	2642404	15	0	0.0
Helicobacter pylori J99	85963	leaf	3342197	2	1	0.0
Bacillus subtilis subsp. natto	86029	subspecies	4193748	1	0	0.0
endosymbiont of Acanthamoeba sp. UWC8	86106	species	1615277	16	9	0.0
Pseudomonas chlororaphis subsp. aurantiaca	86192	subspecies	6702062	4	2	0.0
Clostridium pasteurianum BC1	86416	leaf	5044100	54	41	0.0
Methanoculleus sp. MAB1	86622	species	2859299	4	0	0.0
Mycoplasma dispar	86660	species	1084449	4	4	0.0
Bacillus weihenstephanensis	86662	species	5872743	26	8	0.0
Bacillus flexus	86664	species	4104242	26	20	0.0
Aerococcus christensenii	87541	species	1634920	3	3	0.0
Burkholderia multivorans	87883	species	10170089	16	1	0.0
