name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Natrinema pellirubrum DSM 15624	797303	leaf	4354100	2	1	0.0
Natronobacterium gregoryi SP2	797304	leaf	3788356	1	0	0.0
Thermus thermophilus JL-18	798128	leaf	2311212	2	0	0.0
Spiroplasma mirum ATCC 29335	838561	leaf	2265199	2	0	0.0
Methylomonas methanica MC09	857087	leaf	5051681	1	1	0.0
Mycoplasma haemofelis Ohio2	859194	leaf	1155937	1	1	0.0
alpha proteobacterium HIMB5	859653	species	1343202	1	1	0.0
Capnocytophaga canimorsus Cc5	860228	leaf	2571406	3	3	0.0
Kibdelosporangium phytohabitans	860235	species	11759770	4	3	0.0
Agrobacterium sp. H13-3	861208	species	5573770	3	2	0.0
Gemmatirosa kalamazoonesis	861299	species	7479215	6	5	0.0
Glutamicibacter arilaitensis Re117	861360	leaf	3918192	1	1	0.0
Mycoplasma mycoides subsp. capri LC str. 95010	862259	leaf	1155838	4	0	0.0
Streptomyces sp. SirexAA-E	862751	species	7414440	1	1	0.0
Halobacteriovorax marinus SJ	862908	leaf	3437906	1	0	0.0
Bacteroides fragilis 638R	862962	leaf	5373121	259	188	0.0450901
Streptococcus intermedius C270	862966	leaf	1960728	1	0	0.0
Streptococcus intermedius B196	862967	leaf	1996214	1	1	0.0
Streptococcus constellatus subsp. pharyngis C818	862968	leaf	1935662	3	0	0.0
Streptococcus constellatus subsp. pharyngis C1050	862969	leaf	1991156	3	0	0.0
Streptococcus anginosus C238	862971	leaf	2233640	2	0	0.0
Clostridium acetobutylicum EA 2018	863638	leaf	4132226	4	0	0.0
Parascardovia denticolens DSM 10105 = JCM 12538	864564	leaf	1890857	1	1	0.0
Clostridium beijerinckii ATCC 35702	864803	leaf	5999050	4	0	0.0
Weeksella virosa DSM 16922	865938	leaf	2272954	1	1	0.0
Belliella baltica DSM 15883	866536	leaf	4196595	2	2	0.0
Bifidobacterium breve ACS-071-V-Sch8b	866777	leaf	2327492	2	0	0.0
Halobacillus halophilus DSM 2266	866895	leaf	4170008	2	2	0.0
Paenibacillus sp. IHB B 3084	867076	species	5884793	2	1	0.0
Cellulophaga lytica DSM 7489	867900	leaf	3765936	3	1	0.0
Ornithobacterium rhinotracheale DSM 15997	867902	leaf	2399175	2	0	0.0
Methanomethylovorans hollandica DSM 15978	867904	leaf	2714013	1	1	0.0
Methanobacterium paludis	868131	species	2546541	1	1	0.0
Treponema succinifaciens DSM 2489	869209	leaf	2897425	1	1	0.0
Marinithermus hydrothermalis DSM 14884	869210	leaf	2269167	1	0	0.0
Spirochaeta thermophila DSM 6578	869211	leaf	2560222	2	0	0.0
Turneriella parva DSM 21527	869212	leaf	4409302	1	1	0.0
Streptococcus pneumoniae SPNA45	869309	leaf	2129934	1	1	0.0
Acinetobacter pittii PHEA-2	871585	leaf	3862530	3	0	0.0
Dehalobacter restrictus DSM 9455	871738	leaf	2943336	1	1	0.0
Desulfitobacterium dichloroeliminans LMG P-21439	871963	leaf	3624449	1	0	0.0
Desulfitobacterium metallireducens DSM 15288	871968	leaf	3176073	1	1	0.0
Mycoplasma hyorhinis HUB-1	872331	leaf	839615	2	0	0.0
Cupriavidus sp. USMAA2-4	876364	species	8698226	2	2	0.0
Methanobacterium lacus	877455	species	2583753	2	1	0.0
Porphyromonas asaccharolytica DSM 20707	879243	leaf	2186370	8	6	0.0
Shinella sp. HZN7	879274	species	7354253	2	0	0.0
Cyclobacterium marinum DSM 745	880070	leaf	6221273	4	3	0.0
Bernardetia litoralis DSM 6794	880071	leaf	4919337	3	2	0.0
Desulfobacca acetoxidans DSM 11109	880072	leaf	3282536	1	0	0.0
Caldithrix abyssi DSM 13497	880073	leaf	4978541	4	2	0.0
Barnesiella viscericola DSM 18177	880074	leaf	3076856	166	108	0.0
Mycoplasma leachii PG50	880447	leaf	1008951	2	0	0.0
Ketogulonicigenium vulgare Y25	880591	leaf	3288404	1	0	0.0
Lactobacillus helveticus R0052	880633	leaf	2129206	1	0	0.0
Methanotorris igneus Kol 5	880724	leaf	1854197	2	2	0.0
Paraburkholderia rhizoxinica HKI 454	882378	leaf	3750138	1	0	0.0
Bifidobacterium bifidum S17	883062	leaf	2186882	1	0	0.0
Singulisphaera acidiphila DSM 18658	886293	leaf	9755686	3	3	0.0
Muricauda ruestringensis DSM 13258	886377	leaf	3842422	6	3	0.0
Paenibacillus polymyxa SC2	886882	leaf	6238510	1	0	0.0
Desulfomicrobium orale DSM 12838	888061	leaf	2783374	4	2	0.0
Minicystis rosea	888845	species	16040666	2	0	0.0
Spirochaeta africana DSM 8902	889378	leaf	3285855	2	2	0.0
Bifidobacterium longum subsp. longum BBMN68	890402	leaf	2265943	1	0	0.0
Acetomicrobium mobile DSM 13181	891968	leaf	2160700	1	0	0.0
Plautia stali symbiont	891974	species	4092852	3	2	0.0
Vibrio furnissii NCTC 11218	903510	leaf	4916408	3	3	0.0
Eubacterium limosum KIST612	903814	leaf	4316707	2	2	0.0
Treponema brennaborense DSM 12168	906968	leaf	3055580	1	1	0.0
Helicobacter pylori India7	907238	leaf	1675918	1	1	0.0
Prevotella dentalis DSM 3688	908937	leaf	3350206	83	59	0.0
Selenomonadales	909929	order	3860370	1	0	0.0
Lactobacillus johnsonii DPC 6026	909954	leaf	1966342	1	0	0.0
Kangiella geojedonensis	914150	species	2495242	1	0	0.0
Xanthomonas vesicatoria ATCC 35937	925775	leaf	5349905	4	1	0.0
Methylobacterium sp. AMS5	925818	species	5599206	1	0	0.0
Caldilinea aerophila DSM 14535 = NBRC 104270	926550	leaf	5144873	2	1	0.0
Echinicola vietnamensis DSM 17526	926556	leaf	5608040	5	3	0.0
Owenweeksia hongkongensis DSM 17368	926562	leaf	4000057	2	2	0.0
Terriglobus roseus DSM 18391	926566	leaf	5227858	1	0	0.0
Anaerolinea thermophila UNI-1	926569	leaf	3532378	3	2	0.0
Acidiphilium multivorum AIU301	926570	leaf	4214744	1	0	0.0
Nitrososphaera viennensis EN76	926571	leaf	2527938	4	1	0.0
Sandaracinus amylolyticus	927083	species	10327335	1	1	0.0
Streptococcus oralis Uo5	927666	leaf	1958690	1	1	0.0
Selenomonas ruminantium subsp. lactilytica TAM6421	927704	leaf	3631933	9	4	0.0
Clostridium botulinum BKT015925	929506	leaf	3207592	2	2	0.0
Solitalea canadensis DSM 3403	929556	leaf	5202069	6	5	0.0
Emticicia oligotrophica DSM 17448	929562	leaf	5220361	4	4	0.0
Niabella soli DSM 19437	929713	leaf	4697343	3	1	0.0
Pseudomonas brassicacearum	930166	species	6843248	8	2	0.0
Alcanivorax dieselolei B5	930169	leaf	4928223	2	1	0.0
Bacillus thuringiensis serovar finitimus YBT-020	930170	leaf	5682383	2	1	0.0
Halioglobus japonicus	930805	species	4116357	1	1	0.0
Sulfolobus islandicus HVE10/4	930943	leaf	2655201	2	0	0.0
Sulfolobus islandicus REY15A	930945	leaf	2522992	1	0	0.0
Corynebacterium deserti GIMN1.010	931089	leaf	3033893	1	0	0.0
Clostridium saccharoperbutylacetonicum N1-4(HMT)	931276	leaf	6666445	12	2	0.0
Pseudomonas putida BIRD-1	931281	leaf	5731541	3	0	0.0
Acetobacterium woodii DSM 1030	931626	leaf	4044777	8	6	0.0
Acidianus hospitalis W1	933801	leaf	2137654	1	1	0.0
Clostridium botulinum B str. Eklund 17B (NRP)	935198	leaf	7677167	2	0	0.0
Klebsiella aerogenes EA1509E	935296	leaf	5591105	1	0	0.0
Mesorhizobium loti NZP2037	935546	leaf	7481739	1	1	0.0
Neisseria meningitidis M01-240355	935588	leaf	2287777	1	0	0.0
Neisseria meningitidis G2136	935599	leaf	2184862	1	0	0.0
Mycoplasma hyorhinis MCLD	936139	leaf	829709	2	1	0.0
Enterococcus faecalis 62	936153	leaf	3130818	1	0	0.0
Streptococcus parauberis KCTC 11537	936154	leaf	2143887	1	1	0.0
Helicobacter felis ATCC 49179	936155	leaf	1672681	1	0	0.0
Bacillus subtilis BSn5	936156	leaf	4093599	1	0	0.0
Staphylococcus pseudintermedius HKU10-03	937773	leaf	2617381	2	1	0.0
Deinococcus peraridilitoris DSM 19664	937777	leaf	4513714	1	1	0.0
Acetobacter pasteurianus subsp. paradoxus	940260	subspecies	3216032	1	1	0.0
Ignicoccus islandicus DSM 13165	940295	leaf	1394664	1	1	0.0
Bacillus coagulans 2-6	941639	leaf	3073079	2	0	0.0
Mycoplasma haemofelis str. Langford 1	941640	leaf	1147259	7	4	0.0
Dehalogenimonas sp. WBC-2	943347	species	1725728	2	1	0.0
Arcobacter sp. L	944547	species	2947662	4	4	0.0
Tetragenococcus halophilus NBRC 12172	945021	leaf	2562720	3	1	0.0
Ignavibacterium album JCM 16511	945713	leaf	3658997	5	4	0.0
Candidatus Symbiobacter mobilis CR	946483	leaf	2991840	3	2	0.0
Microbacterium testaceum StLB037	979556	leaf	3982034	1	0	0.0
Leuconostoc sp. C2	979982	species	1877273	2	1	0.0
Chloracidobacterium thermophilum B	981222	leaf	3695372	2	1	0.0
Brucella vulpis	981386	species	3238137	2	1	0.0
Lacinutrix sp. 5H-3-7-4	983544	species	3296168	3	2	0.0
Dokdonia sp. 4H-3-7-5	983548	species	3389993	2	1	0.0
Rubrivivax gelatinosus IL144	983917	leaf	5043253	1	0	0.0
Staphylococcus argenteus	985002	species	2787638	1	0	0.0
Vulcanisaeta moutnovskia 768-28	985053	leaf	2298983	1	1	0.0
Paenibacillus terrae HPL-003	985665	leaf	6083395	2	1	0.0
Marinovum algicola DG 898	988812	leaf	5252390	2	0	0.0
Xanthomonas campestris pv. raphani 756C	990315	leaf	4941214	1	0	0.0
Methanosaeta concilii GP6	990316	leaf	3026645	1	1	0.0
[Clostridium] propionicum DSM 1682	991789	leaf	3120417	4	3	0.0
Clostridium acetobutylicum DSM 1731	991791	leaf	4145581	4	0	0.0
Streptococcus suis A7	993512	leaf	2038409	1	0	0.0
Pseudomonas brassicacearum subsp. brassicacearum NFM421	994484	leaf	6843248	3	0	0.0
Polaribacter reichenbachii	996801	species	4125014	2	1	0.0
Paenibacillus mucilaginosus K02	997761	leaf	8819200	3	0	0.0
Bacteroides dorei CL03T12C01	997877	leaf	5310365	292	181	0.0
Aeromonas veronii B565	998088	leaf	4551783	1	0	0.0
Burkholderia gladioli BSR3	999541	leaf	9052299	1	0	0.0
Pseudomonas aeruginosa AES-1R	1000561	leaf	6343337	1	0	0.0
Candidatus Pelagibacter sp. IMCC9063	1002672	species	1284727	1	1	0.0
Solibacillus silvestris StLB046	1002809	leaf	3984229	2	1	0.0
Streptomyces cattleya NRRL 8057 = DSM 46488	1003195	leaf	16188068	6	0	0.0
Kluyveromyces marxianus DMKU3-1042	1003335	leaf	10966467	16	0	0.0
Streptococcus suis D9	1005042	leaf	2177656	1	0	0.0
Collimonas fungivorans Ter331	1005048	leaf	5186898	1	0	0.0
Gallibacterium anatis UMN179	1005058	leaf	2694139	3	1	0.0
Metallosphaera cuprina Ar-4	1006006	leaf	1840348	1	1	0.0
Bacillus megaterium WSH-002	1006007	leaf	5075293	4	4	0.0
Klebsiella michiganensis KCTC 1686	1006551	leaf	10739595	1	0	0.0
Defluviitoga tunisiensis	1006576	species	2053097	2	1	0.0
Streptococcus suis ST3	1007064	leaf	2028815	1	0	0.0
Pusillimonas sp. T7-7	1007105	species	3924810	1	1	0.0
Taylorella asinigenitalis MCE3	1008459	leaf	1638559	1	1	0.0
Gardnerella vaginalis HMP9231	1009464	leaf	1726519	2	1	0.0
Burkholderia cepacia GG4	1009846	leaf	6467321	1	1	0.0
Klebsiella aerogenes KCTC 2190	1028307	leaf	5280350	2	0	0.0
Psychrobacter sp. DAB_AL43B	1028416	species	3309148	1	0	0.0
Neorhizobium galegae bv. orientalis str. HAMBI 540	1028800	leaf	6455027	4	1	0.0
Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141	1028801	leaf	6413184	3	0	0.0
Candidatus Arthromitus sp. SFB-mouse-Japan	1029718	leaf	1620005	1	0	0.0
Hyphomicrobium nitrativorans NL23	1029756	leaf	3653837	3	2	0.0
Porphyromonas gingivalis TDC60	1030843	leaf	2339898	10	1	0.0
Oligotropha carboxidovorans OM4	1031710	leaf	3839771	1	0	0.0
Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260	1031746	leaf	1753385	2	1	0.0
Microlunatus phosphovorus NM-1	1032480	leaf	5683123	2	2	0.0
Halorhabdus tiamatea SARL4B	1033806	leaf	3146160	1	1	0.0
Lactobacillus kefiranofaciens ZW3	1033837	leaf	2354088	1	1	0.0
Rhodococcus sp. WB1	1033922	species	6148559	1	1	0.0
Eremothecium gossypii FDAG1	1034331	leaf	9157154	8	0	0.0
Flavobacterium branchiophilum FL-15	1034807	leaf	3563292	1	1	0.0
Staphylococcus lugdunensis N920143	1034809	leaf	2595888	2	0	0.0
Bifidobacterium longum subsp. longum KACC 91563	1035817	leaf	2395764	2	0	0.0
Arcobacter butzleri 7h1h	1036172	leaf	2253233	1	0	0.0
Advenella kashmirensis WT001	1036672	leaf	4423879	1	1	0.0
Paenibacillus mucilaginosus KNP414	1036673	leaf	8663821	4	1	0.0
Rhodospirillum rubrum F11	1036743	leaf	4352825	1	0	0.0
Bradyrhizobium japonicum USDA 6	1037409	leaf	9207384	3	0	0.0
Planococcus plakortidis	1038856	species	3261818	5	5	0.0
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	species	1515556	3	3	0.0
Candidatus Arthromitus sp. SFB-mouse-Yit	1041809	leaf	1586397	1	0	0.0
Flavobacterium columnare ATCC 49512	1041826	leaf	3162432	3	1	0.0
Clostridium sp. SY8519	1042156	species	2835737	8	6	0.0
Brevibacillus laterosporus LMG 15441	1042163	leaf	5153859	7	6	0.0
Brachyspira pilosicoli P43/6/78	1042417	leaf	2555556	6	4	0.0
Thermococcus sp. 4557	1042877	species	2011320	1	1	0.0
Cupriavidus necator N-1	1042878	leaf	8480857	1	0	0.0
Rhodococcus sp. YL-1	1045808	species	7594958	2	1	0.0
Weissella koreensis KACC 15510	1045854	leaf	1441470	2	1	0.0
Pseudoxanthomonas spadix BD-a59	1045855	leaf	3452554	1	0	0.0
Enterobacter cloacae EcWSU1	1045856	leaf	4798091	1	1	0.0
Brachyspira intermedia PWS/A	1045858	leaf	3308048	6	6	0.0
Lactococcus lactis subsp. lactis IO-1	1046624	leaf	2421471	1	1	0.0
Streptococcus salivarius CCHSS3	1048332	leaf	2217184	1	1	0.0
Lactobacillus delbrueckii subsp. sunkii	1050107	subspecies	2004337	1	0	0.0
Corynebacterium epidermidicanis	1050174	species	2692072	1	0	0.0
Rhodococcus fascians D188	1051973	leaf	5502110	1	1	0.0
Granulibacter bethesdensis CGDNIH3	1052004	leaf	2721810	1	1	0.0
Bacillus subtilis subsp. subtilis str. RO-NN-1	1052588	leaf	4011949	1	1	0.0
Paenibacillus polymyxa M1	1052684	leaf	6231122	1	0	0.0
Helicobacter pylori Aklavik86	1055532	leaf	1507930	1	0	0.0
Caldisphaera lagunensis DSM 15908	1056495	leaf	1546846	1	0	0.0
Streptococcus infantarius subsp. infantarius CJ18	1069533	leaf	2008249	1	1	0.0
Lactobacillus ruminis ATCC 27782	1069534	leaf	2066652	1	0	0.0
Bdellovibrio bacteriovorus str. Tiberius	1069642	leaf	3988594	2	2	0.0
Candidatus Gullanella endobia	1070130	species	938041	2	2	0.0
Blattabacterium sp. (Blatta orientalis) str. Tarazona	1072467	leaf	638184	2	1	0.0
Paenibacillus riograndensis SBR5	1073571	leaf	7919576	4	2	0.0
Cronobacter universalis NCTC 9529	1074000	leaf	4436873	2	0	0.0
Lactobacillus heilongjiangensis	1074467	species	2790548	2	2	0.0
Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR	1074889	leaf	590336	1	1	0.0
Thiolapillus brandeum	1076588	species	3153637	1	1	0.0
Streptococcus lutetiensis 033	1076934	leaf	1975547	2	0	0.0
Herbaspirillum rubrisubalbicans M1	1078773	leaf	5611261	1	0	0.0
Leptolyngbya sp. O-77	1080068	species	5480261	1	0	0.0
Borrelia garinii BgVir	1081646	leaf	993811	2	0	0.0
Mesorhizobium amorphae CCNWGS0123	1082933	leaf	7343952	5	2	0.0
Glaciecola nitratireducens FR1064	1085623	leaf	4134229	1	1	0.0
Persicobacter sp. JZB09	1085624	species	8251744	8	6	0.0
Exiguobacterium antarcticum B7	1087448	leaf	2815863	1	1	0.0
Novosphingobium pentaromativorans US6-1	1088721	leaf	5457578	1	0	0.0
Francisella hispaniensis FSC454	1088883	leaf	1938636	2	1	0.0
Thermacetogenium phaeum DSM 12270	1089553	leaf	2939057	3	2	0.0
Melissococcus plutonius DAT561	1090974	leaf	2045253	2	2	0.0
Bacillus amyloliquefaciens IT-45	1091041	leaf	3936866	1	0	0.0
Propionibacterium acnes subsp. defendens ATCC 11828	1091045	leaf	2488626	1	0	0.0
Methylomicrobium alcaliphilum 20Z	1091494	leaf	4796711	1	1	0.0
Alcanivorax xenomutans	1094342	species	4733951	3	2	0.0
Flavobacterium indicum GPTSA100-9 = DSM 17447	1094466	leaf	2993089	1	0	0.0
Bartonella australis Aust/NH1	1094489	leaf	1596490	1	0	0.0
Bartonella vinsonii subsp. berkhoffii str. Winnie	1094497	leaf	1802699	2	2	0.0
Thermoanaerobacterium saccharolyticum JW/SL-YS485	1094508	leaf	2879349	1	1	0.0
Methanolobus psychrophilus R15	1094980	leaf	3072769	2	1	0.0
Pseudomonas syringae pv. actinidiae ICMP 18884	1095103	leaf	6629992	1	0	0.0
Treponema pallidum subsp. pallidum str. Sea 81-4	1095955	leaf	1139203	2	0	0.0
Pseudonocardia sp. EC080619-01	1096856	species	7205934	1	0	0.0
Pseudonocardia sp. EC080625-04	1096868	species	6554452	1	0	0.0
Burkholderia sp. YI23	1097668	species	8896411	2	0	0.0
Lactococcus lactis subsp. cremoris A76	1104322	leaf	2577104	3	0	0.0
Enterococcus faecium NRRL B-2354	1104325	leaf	2849891	1	0	0.0
Enterobacter cloacae subsp. dissolvens SDM	1104326	leaf	4968248	2	1	0.0
Pseudomonas syringae pv. actinidiae ICMP 18708	1104679	leaf	6630003	1	0	0.0
Rickettsia rickettsii str. Hlp#2	1105101	leaf	1270751	1	0	0.0
Rickettsia rickettsii str. Brazil	1105104	leaf	1255681	1	0	0.0
Rickettsia australis str. Cutlack	1105110	leaf	1323280	1	0	0.0
Rickettsia rhipicephali str. 3-7-female6-CWPP	1105113	leaf	1305467	1	0	0.0
Rickettsia montanensis str. OSU 85-930	1105114	leaf	1279798	1	1	0.0
Chromobacterium vaccinii	1108595	species	5041230	3	1	0.0
Tistrella mobilis KA081020-065	1110502	leaf	6512983	2	2	0.0
Thermus sp. CCB_US3_UF1	1111069	species	2263488	1	0	0.0
Mycoplasma haemocanis str. Illinois	1111676	leaf	919992	2	2	0.0
Gordonia polyisoprenivorans VH2	1112204	leaf	5844299	2	2	0.0
Pseudomonas fluorescens F113	1114970	leaf	6845832	2	0	0.0
Spiroplasma atrichopogonis	1114980	species	1160484	1	0	0.0
Vibrio sp. EJY3	1116375	species	5452646	1	0	0.0
Paenibacillus mucilaginosus 3016	1116391	leaf	8739048	3	0	0.0
Mycoplasma canis PG 14	1117644	leaf	897443	2	0	0.0
Elizabethkingia anophelis	1117645	species	4154397	13	0	0.0
Simiduia agarivorans SA1 = DSM 21679	1117647	leaf	4300227	1	1	0.0
Arthrobacter sp. Rue61a	1118963	species	5081038	1	0	0.0
Mycoplasma hyorhinis SK76	1118964	leaf	836897	2	0	0.0
Bacillus coagulans DSM 1 = ATCC 7050	1121088	leaf	3366995	1	0	0.0
Clostridioides difficile ATCC 9689 = DSM 1296	1121308	leaf	4286205	2	1	0.0
[Clostridium] stercorarium subsp. stercorarium DSM 8532	1121335	leaf	5944389	6	0	0.0
[Clostridium] stercorarium subsp. thermolacticum DSM 2910	1121336	leaf	3035622	3	0	0.0
Corynebacterium halotolerans YIM 70093 = DSM 44683	1121362	leaf	3222008	2	1	0.0
Martelella mediterranea DSM 17316	1122214	leaf	5693067	3	2	0.0
Prevotella intermedia ATCC 25611 = DSM 20706	1122984	leaf	2674170	12	4	0.0
Pseudomonas balearica DSM 6083	1123016	leaf	4383480	4	1	0.0
Sphingomonas sanxanigenens DSM 19645 = NX02	1123269	leaf	6580298	4	0	0.0
Thalassospira xiamenensis M-5 = DSM 17429	1123366	leaf	4768950	2	2	0.0
Pseudothermotoga elfii DSM 9442 = NBRC 107921	1123383	leaf	2169860	6	1	0.0
Pseudomonas stutzeri DSM 10701	1123519	leaf	4174118	2	0	0.0
Candidatus Thioglobus singularis PS1	1125411	leaf	1714148	1	1	0.0
Bacillus amyloliquefaciens Y2	1126211	leaf	4238624	1	0	0.0
Paenibacillus beijingensis	1126833	species	5749967	3	1	0.0
[Clostridium] acidurici 9a	1128398	leaf	3108248	1	1	0.0
Mycoplasma hyorhinis GDL-1	1129369	leaf	837480	2	0	0.0
Paraglaciecola psychrophila 170	1129794	leaf	5413691	1	1	0.0
Lactobacillus mucosae LM1	1130798	leaf	2434610	1	1	0.0
Mycobacterium marinum E11	1131442	leaf	6450522	2	1	0.0
Pasteurella multocida subsp. multocida str. HN06	1132496	leaf	2407578	2	0	0.0
Brachyspira pilosicoli B2904	1133568	leaf	2765477	5	1	0.0
Streptomyces hygroscopicus subsp. jinggangensis 5008	1133850	leaf	10383684	2	0	0.0
Klebsiella michiganensis	1134687	species	7738560	7	1	0.0
Rhodococcus erythropolis CCM2595	1136179	leaf	6371421	2	0	0.0
Ruminiclostridium thermocellum AD2	1138384	leaf	3554854	4	0	0.0
Lactobacillus curieae	1138822	species	2095860	1	1	0.0
Phycisphaera mikurensis NBRC 102666	1142394	leaf	3884382	3	1	0.0
Corallococcus coralloides DSM 2259	1144275	leaf	10080619	1	1	0.0
Lysinibacillus varians	1145276	species	4662822	1	1	0.0
Dehalobacter sp. DCA	1147129	species	3069953	1	1	0.0
Brucella sp. 09RB8471	1149952	species	3434749	1	0	0.0
Flavobacteriaceae bacterium UJ101	1150389	species	3074209	8	6	0.0
Bifidobacterium dentium JCM 1195 = DSM 20436	1150423	leaf	2635669	1	0	0.0
Bifidobacterium kashiwanohense JCM 15439 = DSM 21854	1150460	leaf	2337234	1	0	0.0
Bifidobacterium scardovii JCM 12489 = DSM 13734	1150461	leaf	3158347	1	0	0.0
Pseudomonas putida JB	1150601	leaf	5846746	3	0	0.0
Rahnella aquatilis HX2	1151116	leaf	5656799	1	0	0.0
Streptococcus mutans LJ23	1155071	leaf	2015626	1	0	0.0
Bacillus velezensis YAU B9601-Y2	1155777	leaf	4242774	1	0	0.0
Streptococcus sp. I-G2	1156431	species	1992567	1	0	0.0
Streptococcus sp. I-P16	1156433	species	2023580	1	0	0.0
Methylacidiphilum fumariolicum SolV	1156937	leaf	2476671	2	1	0.0
Providencia stuartii MRSN 2154	1157951	leaf	4402109	1	0	0.0
Kosakonia sacchari	1158459	species	4902027	1	0	0.0
Cronobacter dublinensis subsp. dublinensis LMG 23823	1159554	leaf	4628405	4	3	0.0
Cronobacter muytjensii ATCC 51329	1159613	leaf	4364114	3	2	0.0
Alteromonas stellipolaris LMG 21856	1160720	leaf	4686200	1	0	0.0
Ruminococcus bicirculans	1160721	species	2968500	2	2	0.0
Leptospirillum ferrooxidans C2-3	1162668	leaf	2559538	1	1	0.0
Stenotrophomonas maltophilia D457	1163399	leaf	4769156	1	1	0.0
Fervidicoccus fontis Kam940	1163730	leaf	1319206	1	0	0.0
Helicobacter cetorum MIT 99-5656	1163745	leaf	1847790	1	1	0.0
Marinobacter hydrocarbonoclasticus ATCC 49840	1163748	leaf	3989480	3	1	0.0
Candidatus Portiera aleyrodidarum MED (Bemisia tabaci)	1163752	leaf	357461	1	0	0.0
Pectobacterium sp. SCC3193	1166016	species	5164411	3	1	0.0
Enterobacter sp. R4-368	1166130	species	5155034	1	1	0.0
Desulfocapsa sulfexigens DSM 10523	1167006	leaf	4023512	1	1	0.0
Draconibacterium orientale	1168034	species	5132075	15	12	0.0
Mycobacterium sp. MOTT36Y	1168287	species	5613626	1	0	0.0
Calothrix sp. PCC 6303	1170562	leaf	6960392	1	0	0.0
Streptomyces globisporus C-1027	1172567	leaf	7783599	4	2	0.0
Crinalium epipsammum PCC 9333	1173022	leaf	5620407	1	1	0.0
Gloeocapsa sp. PCC 7428	1173026	species	5882710	1	1	0.0
Synechococcus sp. PCC 7502	1173263	species	3583735	1	1	0.0
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000189	1173427	leaf	4808805	2	0	0.0
Salmonella enterica subsp. enterica serovar Weltevreden str. 1655	1173939	leaf	5129059	5	5	0.0
Pectobacterium wasabiae CFBP 3304	1175631	leaf	5043228	4	2	0.0
Niabella ginsenosidivorans	1176587	species	5627734	2	2	0.0
Halomonas huangheensis	1178482	species	4757486	3	3	0.0
Paenibacillus swuensis	1178515	species	5012599	1	1	0.0
Spirosoma montaniterrae	1178516	species	5797678	5	3	0.0
Deinococcus puniceus	1182568	species	2971983	2	2	0.0
Deinococcus swuensis	1182571	species	3531443	1	0	0.0
Pseudomonas pseudoalcaligenes CECT 5344	1182590	leaf	4686340	1	0	0.0
Campylobacter coli RM4661	1183379	leaf	1872235	6	0	0.0
Planococcus antarcticus DSM 14505	1185653	leaf	3804624	4	4	0.0
Klebsiella michiganensis E718	1191061	leaf	6561678	1	0	0.0
Comamonas testosteroni P19	1191062	leaf	5649348	1	0	0.0
Flammeovirga sp. MY04	1191459	species	7327614	2	1	0.0
Melioribacter roseus P3M-2	1191523	leaf	3300414	4	4	0.0
Bacillus subtilis subsp. subtilis str. BSP1	1192196	leaf	4043754	5	5	0.0
Pelosinus fermentans JBW45	1192197	leaf	5380816	5	2	0.0
Klebsiella pneumoniae subsp. pneumoniae 1084	1193292	leaf	5386705	1	0	0.0
Pseudomonas putida SJTE-1	1193499	leaf	6077201	2	0	0.0
Sulfurospirillum halorespirans DSM 13726	1193502	leaf	3029840	2	2	0.0
Candidatus Endolissoclinum faulkneri L2	1193729	leaf	1481191	1	1	0.0
Zymomonas mobilis subsp. mobilis NRRL B-12526	1194424	leaf	2178998	2	0	0.0
Staphylococcus warneri SG1	1194526	leaf	2560716	1	0	0.0
Bacillus oceanisediminis 2691	1196031	leaf	5848607	2	1	0.0
Snodgrassella alvi	1196083	species	2527978	1	0	0.0
Gilliamella apicola	1196095	species	3139412	4	3	0.0
Pseudomonas putida DOT-T1E	1196325	leaf	6260702	1	0	0.0
Pseudomonas stutzeri CCUG 29243	1196835	leaf	4709064	3	2	0.0
Mycoplasma wenyonii str. Massachusetts	1197325	leaf	650228	1	1	0.0
Cloacibacillus porcorum	1197717	species	3585187	2	2	0.0
Salmonella bongori N268-08	1197719	leaf	4773537	1	0	0.0
Granulicella tundricola MP5ACTX9	1198114	leaf	5503984	4	2	0.0
Mycobacterium avium subsp. paratuberculosis MAP4	1199187	leaf	4829424	1	0	0.0
Mycobacterium haemophilum DSM 44634	1202450	leaf	4235765	2	2	0.0
Verticillium dahliae JR2	1202531	leaf	36150287	13	4	0.0
Streptomyces hygroscopicus subsp. jinggangensis TL01	1203460	leaf	10077952	2	0	0.0
Nocardiopsis alba ATCC BAA-2165	1205910	leaf	5848211	1	1	0.0
Candidatus Portiera aleyrodidarum BT-B-HRs	1206109	leaf	709900	2	0	0.0
Pseudomonas sp. UW4	1207075	species	6183388	2	0	0.0
Aeromonas media WS	1208104	leaf	4788430	3	2	0.0
Thalassolituus oleivorans R6-15	1208320	leaf	3764053	1	1	0.0
Celeribacter indicus	1208324	species	4969388	1	1	0.0
Bordetella parapertussis Bpp5	1208660	leaf	4899574	1	0	0.0
Candidatus Kinetoplastibacterium crithidii TCC036E	1208918	leaf	821930	2	1	0.0
