readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
contig-125_439	CP011966.2	1428454	81	81	24	9902	5
contig-125_439	CP010086.2	1520	81	81	24	9902	5
contig-125_434	CP017478.1	1850246	169	121	28	10010	1
contig-125_447	CP015409.1	239935	6521	5341	164	9734	1
contig-125_441	AE015928.1	226186	3833140	0	4315	9890	1
contig-125_450	CR626927.1	272559	1152214	0	1823	9703	1
contig-125_452	CP001071.1	349741	1775	121	139	9636	1
contig-125_444	AE015928.1	226186	1243102	0	2551	9852	1
contig-125_451	unclassified	0	0	0	0	9643	1
contig-125_458	CP009415.1	1541959	64	0	23	9546	1
contig-125_460	AP014622.1	287	196	196	29	9507	2
contig-125_460	AP014646.1	287	196	196	29	9507	2
contig-125_442	AE015928.1	226186	236597	236597	715	9864	2
contig-125_442	CP012937.1	818	236597	236597	715	9864	2
contig-125_445	CP011073.1	817	4228070	0	4761	9814	1
contig-125_459	CP001071.1	349741	1578	169	105	9540	1
contig-125_457	LN877293.1	817	4860112	1103201	2962	9560	1
contig-125_455	CP001071.1	349741	8164	0	209	9567	1
contig-125_446	CP012706.1	817	1898154	433361	2227	9752	1
contig-125_456	CP001071.1	349741	14051	3051	540	9566	1
contig-125_454	CP012937.1	818	7391298	0	5771	9572	1
contig-125_469	CP015409.1	239935	3052	2904	218	9374	1
contig-125_464	FQ312004.1	862962	3357000	0	1950	9443	1
contig-125_470	CP012706.1	817	1844138	1150145	2949	9361	1
contig-125_453	CP001071.1	349741	549	470	63	9618	1
contig-125_461	AE015928.1	226186	2553822	0	3533	9505	1
contig-125_468	CP019312.1	299262	289	121	32	9412	1
contig-125_462	CR626927.1	272559	2222373	600850	2921	9465	1
contig-125_465	AE015928.1	226186	3281752	0	6492	9439	1
contig-125_473	CP001071.1	349741	858	289	95	9306	1
contig-125_467	LN877293.1	817	1468944	1168505	1227	9433	1
contig-125_466	CR626927.1	272559	4791721	1503076	2204	9436	1
contig-125_478	CP001071.1	349741	12897	0	691	9206	1
contig-125_463	LN877293.1	817	3032578	1226914	3206	9455	1
contig-125_475	unclassified	0	0	0	0	9262	1
contig-125_472	CP012937.1	818	2584438	0	3595	9333	1
contig-125_481	AE015928.1	226186	1359762	0	2599	9138	1
contig-125_474	CP012937.1	818	833119	0	1492	9296	1
contig-125_471	CP001071.1	349741	3901	484	183	9343	1
contig-125_479	CP012706.1	817	2471669	1894892	3046	9191	1
contig-125_487	CP002279.1	536019	64	64	23	9062	2
contig-125_487	CP005929.1	649831	64	64	23	9062	2
contig-125_482	AE015928.1	226186	2657389	0	3542	9111	1
contig-125_485	CP012937.1	818	1193186	272948	1575	9067	1
contig-125_480	CP014773.1	1300914	169	64	28	9187	1
contig-125_476	CP002589.1	767031	676	0	41	9223	1
contig-125_490	LN877293.1	817	2600737	2579236	2087	9033	1
contig-125_484	CP012937.1	818	894222	0	2159	9086	1
contig-125_492	CP015409.1	239935	5294	3145	167	8995	1
contig-125_477	CP001071.1	349741	2433	2116	116	9216	1
contig-125_486	CP012937.1	818	170671	0	986	9064	1
contig-125_483	CP015409.1	239935	12321	7367	126	9099	1
contig-125_491	CP012937.1	818	1376182	0	2273	9016	1
contig-125_495	AE015928.1	226186	296079	0	1212	8980	1
contig-125_494	CP012937.1	818	518823	0	1590	8992	1
contig-125_493	LN877293.1	817	2309545	2223139	2929	8992	1
contig-125_497	CP001045.1	391038	64	64	23	8960	2
contig-125_497	BX842601.2	264462	64	64	23	8960	2
contig-125_488	CP001071.1	349741	3929	2600	152	9052	1
contig-125_501	CP015409.1	239935	1627	1225	129	8931	1
contig-125_489	CP001071.1	349741	6026	1745	177	9051	1
contig-125_500	CP011073.1	817	2461429	0	2440	8934	1
contig-125_502	CP015409.1	239935	2363	169	120	8913	1
contig-125_503	unclassified	0	0	0	0	8898	1
contig-125_498	CP011073.1	817	5134687	4012306	4640	8957	1
contig-125_496	CP000140.1	435591	2696	625	239	8963	1
contig-125_499	AE015928.1	226186	64	64	23	8941	2
contig-125_499	AP012603.1	1245469	64	64	23	8941	2
contig-125_507	LN877293.1	817	1672996	0	1496	8837	1
contig-125_510	LN877293.1	817	830276	188425	1236	8801	1
contig-125_514	CP012937.1	818	661747	0	1814	8757	1
contig-125_513	AE015928.1	226186	729329	0	1950	8761	1
contig-125_508	CP015402.1	1834200	169	169	28	8837	2
contig-125_508	CP003274.1	679935	169	169	28	8837	2
contig-125_515	CP015409.1	239935	8522	1066	187	8748	1
contig-125_509	CR626927.1	272559	3915209	1238769	2730	8804	1
contig-125_504	CP012706.1	817	1026250	769129	1450	8884	1
contig-125_521	FQ312004.1	862962	67130	10609	479	8611	1
contig-125_522	CP015409.1	239935	1548	256	126	8583	1
contig-125_505	AE015928.1	226186	787222	0	2031	8883	1
contig-125_523	AE015928.1	226186	2041948	0	3145	8570	1
contig-125_524	AE015928.1	226186	5608283	0	4972	8566	1
contig-125_525	AE015928.1	226186	1538343	0	2052	8558	1
contig-125_506	CP001071.1	349741	6028	0	357	8855	1
contig-125_519	CP001071.1	349741	12354	6525	235	8619	1
contig-125_512	AE015928.1	226186	1572046	0	2685	8780	1
contig-125_520	CP012706.1	817	4733525	2625684	2849	8618	1
contig-125_528	CP001071.1	349741	34792	29132	594	8472	1
contig-125_530	CP012937.1	818	2669043	0	3484	8471	1
contig-125_527	AP006841.1	295405	12707182	917764	6422	8483	1
contig-125_517	CP011073.1	817	758628	0	1140	8652	1
contig-125_518	LN877293.1	817	4536901	2847160	2761	8628	1
contig-125_526	CP001071.1	349741	1097	361	102	8548	1
contig-125_516	CP003119.1	1112204	81	64	24	8692	1
contig-125_529	CP012937.1	818	2268129	0	3322	8471	1
contig-125_534	CP015409.1	239935	3797	697	150	8392	1
contig-125_535	CP001071.1	349741	4257	2813	158	8385	1
contig-125_537	CP016873.1	91891	100	100	25	8356	5
contig-125_537	CP016870.1	91891	100	100	25	8356	5
contig-125_537	JH393282.1	43179	100	100	25	8356	5
contig-125_537	CP016876.1	91891	100	100	25	8356	5
contig-125_537	CR628337.1	297245	100	100	25	8356	5
contig-125_540	AP006841.1	295405	2231334	0	3253	8341	1
contig-125_511	CP012706.1	817	5116367	917764	4665	8792	1
contig-125_539	CP001769.1	504472	169	169	28	8343	2
contig-125_539	species	47715	169	169	28	8343	2
contig-125_536	AP006841.1	295405	1496042	0	2154	8367	1
contig-125_531	CP003368.1	908937	441	400	36	8468	1
contig-125_538	CP012937.1	818	146425	0	922	8354	1
contig-125_543	CP011073.1	817	29148	9373	581	8272	1
contig-125_549	CP012554.1	546	81	0	24	8243	1
contig-125_547	CP015402.1	1834200	225	0	30	8250	1
contig-125_550	CP012937.1	818	1997503	0	2958	8238	1
contig-125_545	AE015928.1	226186	1306327	0	2498	8260	1
contig-125_551	CP012706.1	817	1978829	0	2412	8232	1
contig-125_533	order	356	676	676	41	8419	5
contig-125_533	family	1268	676	676	41	8419	5
contig-125_533	family	41297	676	676	41	8419	5
contig-125_533	family	335929	676	676	41	8419	5
contig-125_533	family	31957	676	676	41	8419	5
contig-125_542	AE015928.1	226186	1049396	0	2201	8281	1
contig-125_532	AE015928.1	226186	3758539	0	3020	8458	1
contig-125_541	CP000140.1	435591	111419	0	806	8311	1
contig-125_553	LN877293.1	817	3534400	1726532	1895	8162	1
contig-125_552	AP006841.1	295405	2738578	1121481	2779	8187	1
contig-125_544	FQ312004.1	862962	7415893	1295044	4690	8266	1
contig-125_555	AE015928.1	226186	199177	30625	933	8155	1
contig-125_558	CP012937.1	818	3124526	0	3805	8059	1
contig-125_554	CP003969.1	1254432	529	0	38	8157	1
contig-125_560	CP015409.1	239935	64	64	23	8042	2
contig-125_560	CP001071.1	349741	64	64	23	8042	2
contig-125_559	CP015402.1	1834200	394	0	58	8048	1
contig-125_548	FQ312004.1	862962	564001	509796	766	8249	1
contig-125_546	CP012937.1	818	1459911	0	2704	8256	1
contig-125_567	unclassified	0	0	0	0	7980	1
contig-125_557	CP012801.1	246787	12311	1936	277	8069	1
contig-125_566	CP002544.1	709991	256	196	31	7993	1
contig-125_561	AE015928.1	226186	570478	0	1741	8033	1
contig-125_564	CP015409.1	239935	4826	1936	151	8010	1
contig-125_556	CP001071.1	349741	2997	0	451	8098	1
contig-125_572	CP015409.1	239935	1357	628	106	7949	1
contig-125_563	AE015928.1	226186	441937	438890	823	8027	1
contig-125_562	CP018095.1	444444	64	0	23	8029	1
contig-125_575	CP011073.1	817	6080525	1920996	3784	7937	1
contig-125_571	AE015928.1	226186	1043813	513032	1654	7950	1
contig-125_569	CP015409.1	239935	4499	1930	156	7974	1
contig-125_574	AE015928.1	226186	11960743	0	6506	7945	1
contig-125_577	AE015928.1	226186	740135	0	1616	7923	1
contig-125_570	CP015409.1	239935	4377	3300	158	7951	1
contig-125_573	CP001071.1	349741	49357	0	1708	7948	1
contig-125_568	CP001071.1	349741	14082	12377	223	7978	1
contig-125_581	CP002434.1	592316	64	0	23	7893	1
contig-125_582	CP001071.1	349741	1666	400	86	7883	1
contig-125_565	CP012937.1	818	556306	0	1675	7996	1
contig-125_578	CP012937.1	818	4051690	0	4003	7921	1
contig-125_585	CP011073.1	817	1929321	1865233	1404	7862	1
contig-125_576	CP015402.1	1834200	64	0	23	7934	1
contig-125_586	CP012937.1	818	3333086	0	3121	7861	1
contig-125_587	LN877293.1	817	2161663	713245	2641	7857	1
contig-125_590	CP015409.1	239935	3762	3026	147	7842	1
contig-125_591	CP011073.1	817	1127525	608400	1806	7819	1
contig-125_596	LN877293.1	817	6675338	0	2890	7784	1
contig-125_579	CP017774.1	1306519	121	0	26	7896	1
contig-125_597	LN877293.1	817	3092917	0	2477	7780	1
contig-125_599	AE015928.1	226186	12281	81	159	7754	1
contig-125_580	CP012937.1	818	321566	0	2213	7894	1
contig-125_603	CP012937.1	818	1550481	1550481	2776	7707	2
contig-125_603	AE015928.1	226186	1550481	1550481	2776	7707	2
contig-125_601	CP000139.1	435590	121	121	26	7736	3
contig-125_601	species	357276	121	121	26	7736	3
contig-125_601	CP002352.1	693979	121	121	26	7736	3
contig-125_588	AE015928.1	226186	388921	388921	911	7855	2
contig-125_588	CP012937.1	818	388921	388921	911	7855	2
contig-125_583	AE015928.1	226186	3399451	0	4800	7874	1
contig-125_595	AE015928.1	226186	1542767	0	2806	7787	1
contig-125_584	CP015409.1	239935	5033	196	160	7868	1
contig-125_602	AE015928.1	226186	292415	0	1266	7730	1
contig-125_593	CP011073.1	817	4308650	1238769	2860	7816	1
contig-125_600	CP012937.1	818	818557	0	2074	7744	1
contig-125_594	CP003274.1	679935	324	121	33	7807	1
contig-125_592	CP015409.1	239935	22286	1024	342	7817	1
contig-125_607	AP006841.1	295405	3496254	459684	3710	7684	1
contig-125_610	AP013045.1	1307833	81	0	24	7657	1
contig-125_608	CP012937.1	818	3258160	0	3667	7670	1
contig-125_598	AE015928.1	226186	1528175	0	2708	7759	1
contig-125_611	LN877293.1	817	1382978	436921	1596	7653	1
contig-125_615	AE015928.1	226186	1742981	0	3014	7608	1
contig-125_589	CP012706.1	817	1222049	1044484	2129	7854	1
contig-125_618	AE015928.1	226186	62824	0	539	7566	1
contig-125_609	CP015402.1	1834200	1808	0	105	7663	1
contig-125_605	CP015409.1	239935	21617	15847	709	7691	1
contig-125_617	CP011073.1	817	1207801	865615	1114	7595	1
contig-125_614	AE015928.1	226186	3669704	0	4063	7616	1
contig-125_604	CP012937.1	818	2186318	0	3263	7692	1
contig-125_620	CP001071.1	349741	11195	0	382	7557	1
contig-125_621	FQ312004.1	862962	794781	662602	1831	7548	1
contig-125_616	FQ312004.1	862962	1785497	474721	2719	7600	1
contig-125_622	CP015402.1	1834200	2405	0	268	7537	1
contig-125_613	CP015409.1	239935	9174	2009	203	7638	1
contig-125_625	FQ312004.1	862962	8908546	3394092	3481	7523	1
contig-125_612	LN881739.1	54571	400	64	35	7643	1
contig-125_619	CP001071.1	349741	645	482	88	7565	1
contig-125_627	AE015928.1	226186	3144609	0	3290	7518	1
contig-125_633	CP015402.1	1834200	729	0	42	7418	1
contig-125_626	CP015409.1	239935	3237	425	140	7521	1
contig-125_631	CP011073.1	817	870489	723609	948	7483	1
contig-125_628	CP015409.1	239935	1872	576	90	7503	1
contig-125_623	AE015928.1	226186	2136184	0	2811	7526	1
contig-125_638	AE015928.1	226186	154220	0	927	7363	1
contig-125_639	CP012937.1	818	7684376	3946949	4581	7353	1
contig-125_640	CP012937.1	818	1323247	0	2418	7347	1
contig-125_636	CP000140.1	435591	676	0	41	7375	1
contig-125_606	CP012937.1	818	10286272	10286272	5343	7688	2
contig-125_606	AE015928.1	226186	10286272	10286272	5343	7688	2
contig-125_632	CP010106.1	180850	81	64	24	7429	1
contig-125_624	CP007053.1	794903	484	0	37	7523	1
contig-125_641	CP015409.1	239935	961	545	46	7328	1
contig-125_629	CP011073.1	817	4413223	1790594	3524	7502	1
contig-125_644	CP011073.1	817	1438229	1217250	1567	7305	1
contig-125_634	CP012937.1	818	3015924	0	3773	7410	1
contig-125_643	LN877293.1	817	838227	824464	1517	7305	1
contig-125_647	LN877293.1	817	1357154	0	1967	7299	1
contig-125_649	CP001071.1	349741	4830	4801	143	7298	1
contig-125_637	CP011073.1	817	2904973	863280	2926	7370	1
contig-125_642	AE015928.1	226186	1082593	0	2060	7308	1
contig-125_630	AE015928.1	226186	4908738	335585	3331	7501	1
contig-125_652	FQ312004.1	862962	1585081	913936	1274	7268	1
contig-125_655	CP015409.1	239935	6078	5882	159	7261	1
contig-125_651	CR626927.1	272559	1399824	582169	1698	7277	1
contig-125_646	AE015928.1	226186	2251964	0	3369	7301	1
contig-125_648	AE015928.1	226186	1995115	0	3184	7298	1
contig-125_650	AE015928.1	226186	259156	82369	1070	7283	1
contig-125_654	CP014304.1	1484118	370	0	56	7262	1
contig-125_635	CP011073.1	817	927543	825021	1678	7392	1
contig-125_660	CP012937.1	818	1661411	0	2778	7229	1
contig-125_661	AP006841.1	295405	6704426	1755625	3034	7227	1
contig-125_656	CP015409.1	239935	3497	3208	142	7261	1
contig-125_645	CP015409.1	239935	10285	1556	173	7303	1
contig-125_663	FQ312004.1	862962	654481	592777	824	7207	1
contig-125_666	CP012937.1	818	1174341	0	2472	7183	1
contig-125_665	LN877293.1	817	1369017	806404	1878	7190	1
contig-125_659	FQ312004.1	862962	2059225	929149	1450	7234	1
contig-125_653	FQ312004.1	862962	6577583	996617	5165	7267	1
contig-125_664	unclassified	0	0	0	0	7207	1
contig-125_662	FQ312004.1	862962	4393816	0	3541	7211	1
contig-125_657	FQ312004.1	862962	5887971	191844	4665	7259	1
contig-125_672	AE015928.1	226186	1019738	0	2323	7157	1
contig-125_673	AP006841.1	295405	1179396	932914	1101	7139	1
contig-125_676	CP002663.1	1007105	225	169	30	7114	1
contig-125_658	CP011073.1	817	1142842	0	1480	7251	1
contig-125_677	unclassified	0	0	0	0	7109	1
contig-125_668	CP006587.1	1356852	81	0	24	7174	1
contig-125_678	CP015409.1	239935	1061	484	123	7100	1
contig-125_670	AE015928.1	226186	1323014	0	2443	7159	1
contig-125_679	CP015409.1	239935	690	290	89	7078	1
contig-125_671	AE015928.1	226186	1575042	0	2777	7157	1
contig-125_667	AE015928.1	226186	1390038	0	2673	7179	1
contig-125_684	JH393413.1	43179	81	64	24	7019	1
contig-125_675	CP012937.1	818	7525	0	250	7115	1
contig-125_669	AP006841.1	295405	2492430	0	2429	7161	1
contig-125_686	CP001071.1	349741	3130	1763	106	6979	1
contig-125_690	CP011073.1	817	1195066	964730	1396	6951	1
contig-125_685	CR626927.1	272559	3101667	2397746	2798	7011	1
contig-125_680	CP011073.1	817	1568269	0	2168	7060	1
contig-125_681	CP015409.1	239935	1542	529	134	7041	1
contig-125_688	AE015928.1	226186	1046001	0	3110	6966	1
contig-125_683	CP001071.1	349741	15925	2209	299	7031	1
contig-125_693	JH393289.1	43179	64	0	23	6915	1
contig-125_674	CP012706.1	817	4280761	1152985	2084	7132	1
contig-125_695	genus	838	144	144	27	6902	3
contig-125_695	species	1385663	144	144	27	6902	3
contig-125_695	species	28112	144	144	27	6902	3
contig-125_687	AE015928.1	226186	1105784	0	2395	6977	1
contig-125_698	CP001071.1	349741	1845	1828	81	6886	1
contig-125_692	CR626927.1	272559	830482	518157	1288	6931	1
contig-125_700	AE015928.1	226186	855883	0	2128	6861	1
contig-125_682	CP011073.1	817	923737	587725	1385	7032	1
contig-125_689	CP011073.1	817	5026564	3802500	2257	6958	1
contig-125_701	CP012937.1	818	133442	0	849	6857	1
contig-125_699	CP012706.1	817	5679869	1786234	3287	6866	1
contig-125_694	CP012937.1	818	2051365	333069	1801	6903	1
contig-125_702	CP001071.1	349741	2086	2086	267	6853	2
contig-125_702	CP015409.1	239935	2086	2086	267	6853	2
contig-125_706	CP000750.2	266940	625	625	40	6813	3
contig-125_706	CP016282.1	670052	625	625	40	6813	3
contig-125_706	CP002343.1	710696	625	625	40	6813	3
contig-125_696	CP015409.1	239935	7986	3125	197	6896	1
contig-125_697	LN877293.1	817	9728914	0	3262	6893	1
contig-125_710	CP012937.1	818	3088947	0	3646	6793	1
contig-125_709	CP015409.1	239935	14769	2696	218	6796	1
contig-125_712	AE015928.1	226186	2027814	0	3155	6783	1
contig-125_704	CP015409.1	239935	10523	0	356	6819	1
contig-125_711	CP011073.1	817	3814209	0	1968	6785	1
contig-125_691	CP011073.1	817	3869457	0	2372	6940	1
contig-125_715	LN877293.1	817	352266	231281	1161	6759	1
contig-125_716	CP012937.1	818	426905	91624	1162	6755	1
contig-125_703	CP012937.1	818	289	289	32	6841	2
contig-125_703	AE015928.1	226186	289	289	32	6841	2
contig-125_714	CP001071.1	349741	1838	773	115	6766	1
contig-125_713	CP012937.1	818	3055286	0	3933	6781	1
contig-125_705	CR626927.1	272559	1477984	1062995	1373	6813	1
contig-125_708	CR626927.1	272559	905573	857476	1369	6806	1
contig-125_721	CP015409.1	239935	9109	3048	244	6727	1
contig-125_723	AE015928.1	226186	1212128	0	2395	6720	1
contig-125_729	JH393286.1	43179	64	0	23	6656	1
contig-125_728	unclassified	0	0	0	0	6665	1
contig-125_722	CP015402.1	1834200	914	0	91	6721	1
contig-125_725	CP002530.1	667015	729	729	42	6710	2
contig-125_725	CP015401.1	1796613	729	729	42	6710	2
contig-125_727	CP001071.1	349741	1061	961	71	6671	1
contig-125_719	CP001071.1	349741	7129	5156	207	6745	1
contig-125_718	AE015928.1	226186	274886	274886	871	6751	2
contig-125_718	CP012937.1	818	274886	274886	871	6751	2
contig-125_724	CP012706.1	817	1231857	0	2456	6712	1
contig-125_707	CP012937.1	818	4137274	0	4241	6813	1
contig-125_734	CP015409.1	239935	2704	2704	67	6606	2
contig-125_734	CP001071.1	349741	2704	2704	67	6606	2
contig-125_717	CP000251.1	290397	64	0	23	6753	1
contig-125_730	unclassified	0	0	0	0	6654	1
contig-125_735	AE015928.1	226186	3798466	0	4141	6595	1
contig-125_736	AE015928.1	226186	269799	0	1196	6590	1
contig-125_726	CP012937.1	818	2148952	0	3253	6687	1
contig-125_738	CP015409.1	239935	3657	361	177	6584	1
contig-125_739	AE015928.1	226186	410734	0	2195	6576	1
contig-125_720	JH393323.1	43179	81	81	24	6729	2
contig-125_720	CP020002.1	1428	81	81	24	6729	2
contig-125_732	CP004036.1	745310	400	208	35	6620	1
contig-125_737	CP001071.1	349741	3225	2257	198	6585	1
contig-125_745	CP011073.1	817	1151181	713170	1544	6527	1
contig-125_740	CP007518.2	1448139	100	0	25	6575	1
contig-125_743	FQ312004.1	862962	345744	81	603	6553	1
contig-125_751	CP015409.1	239935	3545	676	111	6491	1
contig-125_750	CR626927.1	272559	1193	0	75	6500	1
contig-125_752	AE015928.1	226186	2175446	0	2911	6490	1
contig-125_749	FQ312004.1	862962	3773354	0	3063	6503	1
contig-125_731	FQ312004.1	862962	313600	221841	575	6633	1
contig-125_748	CP015402.1	1834200	200	100	50	6505	1
contig-125_746	AE015928.1	226186	5708	289	171	6523	1
contig-125_747	species	1562970	729	729	42	6511	5
contig-125_747	species	185300	729	729	42	6511	5
contig-125_747	species	823	729	729	42	6511	5
contig-125_747	species	28112	729	729	42	6511	5
contig-125_747	genus	836	729	729	42	6511	5
contig-125_744	CP001071.1	349741	818	613	70	6535	1
contig-125_733	CP015409.1	239935	115358	13225	714	6620	1
contig-125_742	CP001071.1	349741	2686	0	189	6564	1
contig-125_741	AE015928.1	226186	4157057	0	4018	6570	1
contig-125_758	CP015409.1	239935	8979	784	221	6468	1
contig-125_756	CR626927.1	272559	1328634	329476	1873	6473	1
contig-125_759	CP011073.1	817	2699408	673844	2210	6468	1
contig-125_760	AE015928.1	226186	1245628	0	2435	6461	1
contig-125_761	AE015928.1	226186	517090	0	2553	6449	1
contig-125_754	LN877293.1	817	881721	617796	954	6485	1
contig-125_765	CP001071.1	349741	10825	0	306	6433	1
contig-125_755	AP006841.1	295405	1753177	733681	1865	6480	1
contig-125_753	CP001071.1	349741	10441	10150	571	6489	1
contig-125_762	CP016539.2	1038856	729	81	42	6443	1
contig-125_774	CP007034.1	880074	529	0	38	6386	1
contig-125_773	CP015409.1	239935	2141	1125	124	6388	1
contig-125_775	AE015928.1	226186	699370	0	1919	6384	1
contig-125_763	CP015402.1	1834200	81	0	24	6438	1
contig-125_772	AP006841.1	295405	3034377	2368521	2385	6398	1
contig-125_766	AE015928.1	226186	1947309	283970	2300	6433	1
contig-125_776	CP003740.1	391626	289	225	32	6382	1
contig-125_764	AE015928.1	226186	88787	0	684	6435	1
contig-125_767	CP012706.1	817	597437	301160	1123	6431	1
contig-125_757	CP015409.1	239935	16020	0	786	6470	1
contig-125_769	AE015928.1	226186	25394	12277	313	6412	1
